refDes,week,delivered_human,c1_expected_human,pct_technical,c3_expected_human,pct_retention,pct_science
RS01SLBS-LJ01A-09-HYDBBA102,2025-11-24,29.44 GiB,59.47 GiB,49.5,59.47 GiB,49.5,
RS01SLBS-LJ01A-09-HYDBBA102,2025-12-01,42.8 GiB,59.47 GiB,72.0,59.47 GiB,72.0,
RS01SLBS-LJ01A-09-HYDBBA102,2025-12-08,44.14 GiB,59.47 GiB,74.2,59.47 GiB,74.2,
RS01SLBS-LJ01A-09-HYDBBA102,2025-12-15,40.95 GiB,59.47 GiB,68.9,59.47 GiB,68.9,
RS01SLBS-LJ01A-09-HYDBBA102,2025-12-22,46.44 GiB,59.47 GiB,78.1,59.47 GiB,78.1,
RS01SLBS-LJ01A-09-HYDBBA102,2025-12-29,50.93 GiB,59.47 GiB,85.6,59.47 GiB,85.6,
RS01SLBS-LJ01A-09-HYDBBA102,2026-01-05,32.35 GiB,59.47 GiB,54.4,59.47 GiB,54.4,
RS01SLBS-LJ01A-09-HYDBBA102,2026-01-12,33.15 GiB,59.47 GiB,55.7,59.47 GiB,55.7,
RS01SLBS-LJ01A-09-HYDBBA102,2026-01-19,47.25 GiB,59.47 GiB,79.5,59.47 GiB,79.5,
RS01SLBS-LJ01A-09-HYDBBA102,2026-01-26,55.93 GiB,59.47 GiB,94.0,59.47 GiB,94.0,
RS01SLBS-LJ01A-09-HYDBBA102,2026-02-02,46.59 GiB,59.47 GiB,78.3,59.47 GiB,78.3,
RS01SLBS-LJ01A-09-HYDBBA102,2026-02-09,48.49 GiB,59.47 GiB,81.5,59.47 GiB,81.5,
RS01SLBS-LJ01A-09-HYDBBA102,2026-02-16,56.1 GiB,59.47 GiB,94.3,59.47 GiB,94.3,
RS01SLBS-LJ01A-09-HYDBBA102,2026-02-23,45.5 GiB,59.47 GiB,76.5,59.47 GiB,76.5,
RS01SLBS-LJ01A-09-HYDBBA102,2026-03-02,48.99 GiB,59.47 GiB,82.4,59.47 GiB,82.4,
RS01SLBS-LJ01A-09-HYDBBA102,2026-03-09,45.62 GiB,59.47 GiB,76.7,59.47 GiB,76.7,
RS01SLBS-LJ01A-09-HYDBBA102,2026-03-16,49 GiB,59.47 GiB,82.4,59.47 GiB,82.4,
RS01SLBS-LJ01A-09-HYDBBA102,2026-03-23,50.17 GiB,59.47 GiB,84.4,59.47 GiB,84.4,
RS01SLBS-LJ01A-09-HYDBBA102,2026-03-30,47.29 GiB,59.47 GiB,79.5,59.47 GiB,79.5,
RS01SLBS-LJ01A-09-HYDBBA102,2026-04-06,38.43 GiB,59.47 GiB,64.6,59.47 GiB,64.6,
RS01SLBS-LJ01A-09-HYDBBA102,2026-04-13,35.77 GiB,59.47 GiB,60.1,59.47 GiB,60.1,
RS01SLBS-LJ01A-09-HYDBBA102,2026-04-20,50.68 GiB,59.47 GiB,85.2,59.47 GiB,85.2,
RS01SLBS-LJ01A-09-HYDBBA102,2026-04-27,45.35 GiB,59.47 GiB,76.3,59.47 GiB,76.3,
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-04,28.67 GiB,59.47 GiB,48.2,59.47 GiB,48.2,
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-11,49.4 GiB,59.47 GiB,83.1,59.47 GiB,83.1,
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-18,50.79 GiB,59.47 GiB,85.4,59.47 GiB,85.4,
RS01SLBS-LJ01A-09-HYDBBA102,2026-05-25,54.63 GiB,59.47 GiB,91.9,59.47 GiB,91.9,
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-01,50.38 GiB,59.47 GiB,84.7,59.47 GiB,84.7,
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-08,37.27 GiB,59.47 GiB,62.7,59.47 GiB,62.7,
RS01SLBS-LJ01A-09-HYDBBA102,2026-06-15,9.82 GiB,59.47 GiB,16.5,59.47 GiB,16.5,
RS01SBPS-PC01A-08-HYDBBA103,2025-10-06,67.87 GiB,82.67 GiB,82.1,82.67 GiB,82.1,
RS01SBPS-PC01A-08-HYDBBA103,2025-10-13,74.34 GiB,82.67 GiB,89.9,82.67 GiB,89.9,
RS01SBPS-PC01A-08-HYDBBA103,2025-10-20,61.8 GiB,82.67 GiB,74.8,82.67 GiB,74.8,
RS01SBPS-PC01A-08-HYDBBA103,2025-10-27,76.65 GiB,82.67 GiB,92.7,82.67 GiB,92.7,
RS01SBPS-PC01A-08-HYDBBA103,2025-11-03,68.24 GiB,82.67 GiB,82.5,82.67 GiB,82.5,
RS01SBPS-PC01A-08-HYDBBA103,2025-11-10,55.36 GiB,82.67 GiB,67.0,82.67 GiB,67.0,
RS01SBPS-PC01A-08-HYDBBA103,2025-11-17,50.5 GiB,82.67 GiB,61.1,82.67 GiB,61.1,
RS01SBPS-PC01A-08-HYDBBA103,2025-11-24,41.55 GiB,82.67 GiB,50.3,82.67 GiB,50.3,
RS01SBPS-PC01A-08-HYDBBA103,2025-12-01,61.89 GiB,82.67 GiB,74.9,82.67 GiB,74.9,
RS01SBPS-PC01A-08-HYDBBA103,2025-12-08,61.89 GiB,82.67 GiB,74.9,82.67 GiB,74.9,
RS01SBPS-PC01A-08-HYDBBA103,2025-12-15,55.48 GiB,82.67 GiB,67.1,82.67 GiB,67.1,
RS01SBPS-PC01A-08-HYDBBA103,2025-12-22,63.05 GiB,82.67 GiB,76.3,82.67 GiB,76.3,
RS01SBPS-PC01A-08-HYDBBA103,2025-12-29,73.13 GiB,82.67 GiB,88.5,82.67 GiB,88.5,
RS01SBPS-PC01A-08-HYDBBA103,2026-01-05,44.68 GiB,82.67 GiB,54.0,82.67 GiB,54.0,
RS01SBPS-PC01A-08-HYDBBA103,2026-01-12,45.68 GiB,82.67 GiB,55.3,82.67 GiB,55.3,
RS01SBPS-PC01A-08-HYDBBA103,2026-01-19,69.68 GiB,82.67 GiB,84.3,82.67 GiB,84.3,
RS01SBPS-PC01A-08-HYDBBA103,2026-01-26,76.69 GiB,82.67 GiB,92.8,82.67 GiB,92.8,
RS01SBPS-PC01A-08-HYDBBA103,2026-02-02,67.85 GiB,82.67 GiB,82.1,82.67 GiB,82.1,
RS01SBPS-PC01A-08-HYDBBA103,2026-02-09,68.04 GiB,82.67 GiB,82.3,82.67 GiB,82.3,
RS01SBPS-PC01A-08-HYDBBA103,2026-02-16,75.22 GiB,82.67 GiB,91.0,82.67 GiB,91.0,
RS01SBPS-PC01A-08-HYDBBA103,2026-02-23,64.96 GiB,82.67 GiB,78.6,82.67 GiB,78.6,
RS01SBPS-PC01A-08-HYDBBA103,2026-03-02,71.79 GiB,82.67 GiB,86.8,82.67 GiB,86.8,
RS01SBPS-PC01A-08-HYDBBA103,2026-03-09,62.64 GiB,82.67 GiB,75.8,82.67 GiB,75.8,
RS01SBPS-PC01A-08-HYDBBA103,2026-03-16,71.29 GiB,82.67 GiB,86.2,82.67 GiB,86.2,
RS01SBPS-PC01A-08-HYDBBA103,2026-03-23,70.54 GiB,82.67 GiB,85.3,82.67 GiB,85.3,
RS01SBPS-PC01A-08-HYDBBA103,2026-03-30,64.91 GiB,82.67 GiB,78.5,82.67 GiB,78.5,
RS01SBPS-PC01A-08-HYDBBA103,2026-04-06,56.38 GiB,82.67 GiB,68.2,82.67 GiB,68.2,
RS01SBPS-PC01A-08-HYDBBA103,2026-04-13,48.78 GiB,82.67 GiB,59.0,82.67 GiB,59.0,
RS01SBPS-PC01A-08-HYDBBA103,2026-04-20,74.9 GiB,82.67 GiB,90.6,82.67 GiB,90.6,
RS01SBPS-PC01A-08-HYDBBA103,2026-04-27,66.92 GiB,82.67 GiB,80.9,82.67 GiB,80.9,
RS01SBPS-PC01A-08-HYDBBA103,2026-05-04,40.27 GiB,82.67 GiB,48.7,82.67 GiB,48.7,
RS01SBPS-PC01A-08-HYDBBA103,2026-05-11,72.59 GiB,82.67 GiB,87.8,82.67 GiB,87.8,
RS01SBPS-PC01A-08-HYDBBA103,2026-05-18,71.96 GiB,82.67 GiB,87.0,82.67 GiB,87.0,
RS01SBPS-PC01A-08-HYDBBA103,2026-05-25,77.26 GiB,82.67 GiB,93.5,82.67 GiB,93.5,
RS01SBPS-PC01A-08-HYDBBA103,2026-06-01,73.44 GiB,82.67 GiB,88.8,82.67 GiB,88.8,
RS01SBPS-PC01A-08-HYDBBA103,2026-06-08,48.05 GiB,82.67 GiB,58.1,82.67 GiB,58.1,
RS01SBPS-PC01A-08-HYDBBA103,2026-06-15,14.69 GiB,82.67 GiB,17.8,82.67 GiB,17.8,
CE04OSBP-LJ01C-11-HYDBBA105,2025-10-06,0 bytes,73.57 GiB,0.0,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2025-10-13,0 bytes,73.57 GiB,0.0,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2025-10-20,0 bytes,73.57 GiB,0.0,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2025-10-27,0 bytes,73.57 GiB,0.0,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2025-11-03,0 bytes,73.57 GiB,0.0,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2025-11-10,0 bytes,73.57 GiB,0.0,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2025-11-17,2.08 GiB,73.57 GiB,2.8,73.57 GiB,2.8,
CE04OSBP-LJ01C-11-HYDBBA105,2025-11-24,9.67 GiB,73.57 GiB,13.1,73.57 GiB,13.1,
CE04OSBP-LJ01C-11-HYDBBA105,2025-12-01,31.8 GiB,73.57 GiB,43.2,73.57 GiB,43.2,
CE04OSBP-LJ01C-11-HYDBBA105,2025-12-08,29.19 GiB,73.57 GiB,39.7,73.57 GiB,39.7,
CE04OSBP-LJ01C-11-HYDBBA105,2025-12-15,35.25 GiB,73.57 GiB,47.9,73.57 GiB,47.9,
CE04OSBP-LJ01C-11-HYDBBA105,2025-12-22,32.62 GiB,73.57 GiB,44.3,73.57 GiB,44.3,
CE04OSBP-LJ01C-11-HYDBBA105,2025-12-29,7.09 GiB,73.57 GiB,9.6,73.57 GiB,9.6,
CE04OSBP-LJ01C-11-HYDBBA105,2026-01-05,13.23 GiB,73.57 GiB,18.0,73.57 GiB,18.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-01-12,25.48 GiB,73.57 GiB,34.6,73.57 GiB,34.6,
CE04OSBP-LJ01C-11-HYDBBA105,2026-01-19,45.74 GiB,73.57 GiB,62.2,73.57 GiB,62.2,
CE04OSBP-LJ01C-11-HYDBBA105,2026-01-26,47.87 GiB,73.57 GiB,65.1,73.57 GiB,65.1,
CE04OSBP-LJ01C-11-HYDBBA105,2026-02-02,39.1 GiB,73.57 GiB,53.2,73.57 GiB,53.2,
CE04OSBP-LJ01C-11-HYDBBA105,2026-02-09,47.85 GiB,73.57 GiB,65.0,73.57 GiB,65.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-02-16,28.11 GiB,73.57 GiB,38.2,73.57 GiB,38.2,
CE04OSBP-LJ01C-11-HYDBBA105,2026-02-23,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-03-02,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-03-09,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-03-16,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-03-23,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-03-30,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-04-06,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-04-13,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-04-20,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-04-27,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-05-04,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-05-11,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-05-18,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-05-25,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-06-01,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-06-08,0 bytes,0 bytes,,73.57 GiB,0.0,
CE04OSBP-LJ01C-11-HYDBBA105,2026-06-15,0 bytes,0 bytes,,73.57 GiB,0.0,
CE02SHBP-LJ01D-11-HYDBBA106,2025-10-06,49.67 GiB,67.37 GiB,73.7,67.37 GiB,73.7,
CE02SHBP-LJ01D-11-HYDBBA106,2025-10-13,53.42 GiB,67.37 GiB,79.3,67.37 GiB,79.3,
CE02SHBP-LJ01D-11-HYDBBA106,2025-10-20,48.64 GiB,67.37 GiB,72.2,67.37 GiB,72.2,
CE02SHBP-LJ01D-11-HYDBBA106,2025-10-27,59.61 GiB,67.37 GiB,88.5,67.37 GiB,88.5,
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-03,54.49 GiB,67.37 GiB,80.9,67.37 GiB,80.9,
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-10,40.61 GiB,67.37 GiB,60.3,67.37 GiB,60.3,
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-17,39.02 GiB,67.37 GiB,57.9,67.37 GiB,57.9,
CE02SHBP-LJ01D-11-HYDBBA106,2025-11-24,31.93 GiB,67.37 GiB,47.4,67.37 GiB,47.4,
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-01,46.59 GiB,67.37 GiB,69.2,67.37 GiB,69.2,
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-08,49.58 GiB,67.37 GiB,73.6,67.37 GiB,73.6,
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-15,49.09 GiB,67.37 GiB,72.9,67.37 GiB,72.9,
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-22,51.56 GiB,67.37 GiB,76.5,67.37 GiB,76.5,
CE02SHBP-LJ01D-11-HYDBBA106,2025-12-29,58.65 GiB,67.37 GiB,87.1,67.37 GiB,87.1,
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-05,36.48 GiB,67.37 GiB,54.2,67.37 GiB,54.2,
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-12,35.1 GiB,67.37 GiB,52.1,67.37 GiB,52.1,
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-19,51.35 GiB,67.37 GiB,76.2,67.37 GiB,76.2,
CE02SHBP-LJ01D-11-HYDBBA106,2026-01-26,63.31 GiB,67.37 GiB,94.0,67.37 GiB,94.0,
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-02,50.07 GiB,67.37 GiB,74.3,67.37 GiB,74.3,
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-09,50.32 GiB,67.37 GiB,74.7,67.37 GiB,74.7,
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-16,62.52 GiB,67.37 GiB,92.8,67.37 GiB,92.8,
CE02SHBP-LJ01D-11-HYDBBA106,2026-02-23,50.67 GiB,67.37 GiB,75.2,67.37 GiB,75.2,
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-02,52.47 GiB,67.37 GiB,77.9,67.37 GiB,77.9,
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-09,52.44 GiB,67.37 GiB,77.8,67.37 GiB,77.8,
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-16,54.23 GiB,67.37 GiB,80.5,67.37 GiB,80.5,
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-23,54.92 GiB,67.37 GiB,81.5,67.37 GiB,81.5,
CE02SHBP-LJ01D-11-HYDBBA106,2026-03-30,51.06 GiB,67.37 GiB,75.8,67.37 GiB,75.8,
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-06,38.67 GiB,67.37 GiB,57.4,67.37 GiB,57.4,
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-13,35.87 GiB,67.37 GiB,53.2,67.37 GiB,53.2,
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-20,53.18 GiB,67.37 GiB,78.9,67.37 GiB,78.9,
CE02SHBP-LJ01D-11-HYDBBA106,2026-04-27,48.09 GiB,67.37 GiB,71.4,67.37 GiB,71.4,
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-04,30.98 GiB,67.37 GiB,46.0,67.37 GiB,46.0,
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-11,54.38 GiB,67.37 GiB,80.7,67.37 GiB,80.7,
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-18,55.93 GiB,67.37 GiB,83.0,67.37 GiB,83.0,
CE02SHBP-LJ01D-11-HYDBBA106,2026-05-25,60.24 GiB,67.37 GiB,89.4,67.37 GiB,89.4,
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-01,52.88 GiB,67.37 GiB,78.5,67.37 GiB,78.5,
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-08,40.24 GiB,67.37 GiB,59.7,67.37 GiB,59.7,
CE02SHBP-LJ01D-11-HYDBBA106,2026-06-15,10.52 GiB,67.37 GiB,15.6,67.37 GiB,15.6,
RS03AXBS-LJ03A-09-HYDBBA302,2025-10-06,61.13 GiB,74.69 GiB,81.8,74.69 GiB,81.8,
RS03AXBS-LJ03A-09-HYDBBA302,2025-10-13,66.86 GiB,74.69 GiB,89.5,74.69 GiB,89.5,
RS03AXBS-LJ03A-09-HYDBBA302,2025-10-20,55.79 GiB,74.69 GiB,74.7,74.69 GiB,74.7,
RS03AXBS-LJ03A-09-HYDBBA302,2025-10-27,69.15 GiB,74.69 GiB,92.6,74.69 GiB,92.6,
RS03AXBS-LJ03A-09-HYDBBA302,2025-11-03,61.46 GiB,74.69 GiB,82.3,74.69 GiB,82.3,
RS03AXBS-LJ03A-09-HYDBBA302,2025-11-10,50.3 GiB,74.69 GiB,67.4,74.69 GiB,67.4,
RS03AXBS-LJ03A-09-HYDBBA302,2025-11-17,46.03 GiB,74.69 GiB,61.6,74.69 GiB,61.6,
RS03AXBS-LJ03A-09-HYDBBA302,2025-11-24,37.4 GiB,74.69 GiB,50.1,74.69 GiB,50.1,
RS03AXBS-LJ03A-09-HYDBBA302,2025-12-01,55.96 GiB,74.69 GiB,74.9,74.69 GiB,74.9,
