refDes,week,delivered_bytes,delivered_human
RS03ASHS-PN03B-06-CAMHDA301,2026-04-27,683786899056,636.83 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-05-04,900359786096,838.53 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-05-11,899289190000,837.53 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-05-18,910010879600,847.51 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-05-25,920756686448,857.52 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-06-01,906800139888,844.52 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-06-08,900355591792,838.52 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-06-15,901423042160,839.52 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-06-22,896067964528,834.53 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-06-29,908948672112,846.52 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-07-06,929357106800,865.53 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-07-13,930421411440,866.52 GiB
RS03ASHS-PN03B-06-CAMHDA301,2026-07-20,931502493296,867.53 GiB
RS03AXBS-LJ03A-05-HPIESA301,2026-04-13,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-04-20,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-04-27,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-05-04,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-05-11,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-05-18,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-05-25,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-06-01,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-06-08,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-06-15,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-06-22,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-06-29,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-07-06,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-07-13,0,0 bytes
RS03AXBS-LJ03A-05-HPIESA301,2026-07-20,0,0 bytes
RS03AXBS-LJ03A-09-HYDBBA302,2026-04-13,55274765359,51.48 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-04-20,49730498342,46.32 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-04-27,72361600591,67.39 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-05-04,65283817347,60.8 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-05-11,42069917618,39.18 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-05-18,70139391940,65.32 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-05-25,69554905064,64.78 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-06-01,75390726961,70.21 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-06-08,70880486875,66.01 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-06-15,50720459851,47.24 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-06-22,13664413190,12.73 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-06-29,31854986853,29.67 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-07-06,43725472561,40.72 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-07-13,37930139648,35.33 GiB
RS03AXBS-LJ03A-09-HYDBBA302,2026-07-20,54962159614,51.19 GiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-13,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-20,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-04-27,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-04,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-11,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-18,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-05-25,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-01,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-08,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-15,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-22,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-06-29,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-07-06,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-07-13,660602880,630 MiB
RS03AXBS-LJ03A-10-ADCPTE303,2026-07-20,660602880,630 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-04-13,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-04-20,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-04-27,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-04,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-11,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-18,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-05-25,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-01,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-08,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-15,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-22,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-06-29,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-07-06,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-07-13,88080384,84 MiB
RS03AXBS-LJ03A-11-OPTAAC303,2026-07-20,88080384,84 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-04-13,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-04-20,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-04-27,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-04,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-11,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-18,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-05-25,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-01,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-08,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-15,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-22,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-06-29,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-06,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-13,32296138,30.8 MiB
RS03AXBS-LJ03A-12-CTDPFB301,2026-07-20,32296138,30.8 MiB
RS03AXBS-MJ03A-05-HYDLFA301,2026-04-13,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-04-20,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-04-27,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-05-04,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-05-11,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-05-18,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-05-25,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-06-01,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-06-08,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-06-15,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-06-22,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-06-29,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-07-06,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-07-13,0,0 bytes
RS03AXBS-MJ03A-05-HYDLFA301,2026-07-20,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-04-13,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-04-20,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-04-27,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-05-04,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-05-11,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-05-18,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-05-25,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-06-01,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-06-08,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-06-15,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-06-22,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-06-29,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-07-06,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-07-13,0,0 bytes
RS03AXBS-MJ03A-05-OBSBBA303,2026-07-20,0,0 bytes
RS03AXBS-MJ03A-06-PRESTA301,2026-04-13,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-04-20,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-04-27,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-05-04,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-05-11,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-05-18,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-05-25,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-06-01,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-06-08,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-06-15,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-06-22,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-06-29,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-07-06,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-07-13,7340032,7 MiB
RS03AXBS-MJ03A-06-PRESTA301,2026-07-20,7340032,7 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-04-13,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-04-20,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-04-27,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-04,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-11,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-18,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-05-25,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-01,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-08,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-15,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-22,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-29,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-06,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-13,67528293,64.4 MiB
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-20,67528293,64.4 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-04-13,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-04-20,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-04-27,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-05-04,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-05-11,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-05-18,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-05-25,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-06-01,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-06-08,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-06-15,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-06-22,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-06-29,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-07-06,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-07-13,660602880,630 MiB
RS03AXPS-PC03A-05-ADCPTD302,2026-07-20,660602880,630 MiB
RS03AXPS-PC03A-06-VADCPB301,2026-04-13,2182086656,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-04-20,2179989504,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-04-27,2186280960,2.04 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-05-04,2184183808,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-05-11,2188378112,2.04 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-05-18,2183135232,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-05-25,2173698048,2.02 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-06-01,2177892352,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-06-08,2184183808,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-06-15,2177892352,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-06-22,2176843776,2.03 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-06-29,2173698048,2.02 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-07-06,2167406592,2.02 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-07-13,2165309440,2.02 GiB
RS03AXPS-PC03A-06-VADCPB301,2026-07-20,2165309440,2.02 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-04-13,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-04-20,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-04-27,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-05-04,23230152704,21.63 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-05-11,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-05-18,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-05-25,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-06-01,23230152704,21.63 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-06-08,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-06-15,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-06-22,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-06-29,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-07-06,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-07-13,23253221376,21.66 GiB
RS03AXPS-PC03A-07-CAMDSC302,2026-07-20,23253221376,21.66 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-04-13,60524539749,56.37 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-04-20,52520497737,48.91 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-04-27,79993346383,74.5 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-05-04,72006867282,67.06 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-05-11,46063524208,42.9 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-05-18,78205860176,72.83 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-05-25,77027780949,71.74 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-06-01,83174201662,77.46 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-06-08,78922750297,73.5 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-06-15,53672725363,49.99 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-06-22,15591905528,14.52 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-06-29,35213069516,32.79 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-07-06,48352741785,45.03 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-07-13,41926262784,39.05 GiB
RS03AXPS-PC03A-08-HYDBBA303,2026-07-20,60841420387,56.66 GiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-04-13,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-04-20,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-04-27,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-04,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-11,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-18,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-05-25,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-01,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-08,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-15,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-22,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-06-29,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-06,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-13,32296138,30.8 MiB
RS03AXPS-PC03A-4A-CTDPFA303,2026-07-20,32296138,30.8 MiB
RS03AXPS-PC03A-4B-PHSENA302,2026-04-13,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-04-20,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-04-27,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-05-04,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-05-11,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-05-18,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-05-25,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-06-01,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-06-08,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-06-15,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-06-22,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-06-29,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-07-06,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-07-13,186368,182 KiB
RS03AXPS-PC03A-4B-PHSENA302,2026-07-20,186368,182 KiB
RS03AXPS-PC03A-4C-FLORDD303,2026-04-13,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-04-20,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-04-27,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-05-04,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-05-11,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-05-18,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-05-25,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-06-01,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-06-08,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-06-15,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-06-22,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-06-29,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-07-06,37958449,36.2 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-07-13,38168165,36.4 MiB
RS03AXPS-PC03A-4C-FLORDD303,2026-07-20,38168165,36.4 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-04-13,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-04-20,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-04-27,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-04,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-11,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-18,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-05-25,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-01,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-08,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-15,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-22,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-06-29,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-06,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-13,26424111,25.2 MiB
RS03AXPS-SF03A-2A-CTDPFA302,2026-07-20,26424111,25.2 MiB
RS03AXPS-SF03A-2D-PHSENA301,2026-04-13,222208,217 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-04-20,222208,217 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-04-27,222208,217 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-05-04,222208,217 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-05-11,219136,214 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-05-18,217088,212 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-05-25,210944,206 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-06-01,211968,207 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-06-08,215040,210 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-06-15,215040,210 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-06-22,211968,207 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-06-29,207872,203 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-07-06,215040,210 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-07-13,207872,203 KiB
RS03AXPS-SF03A-2D-PHSENA301,2026-07-20,218112,213 KiB
RS03AXPS-SF03A-3A-FLORTD301,2026-04-13,38168165,36.4 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-04-20,38692450,36.9 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-04-27,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-05-04,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-05-11,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-05-18,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-05-25,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-06-01,38692450,36.9 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-06-08,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-06-15,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-06-22,39111880,37.3 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-06-29,38797307,37 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-07-06,38692450,36.9 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-07-13,38902164,37.1 MiB
RS03AXPS-SF03A-3A-FLORTD301,2026-07-20,38902164,37.1 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-04-13,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-04-20,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-04-27,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-05-04,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-05-11,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-05-18,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-05-25,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-06-01,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-06-08,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-06-15,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-06-22,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-06-29,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-07-06,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-07-13,176160768,168 MiB
RS03AXPS-SF03A-3B-OPTAAD301,2026-07-20,176160768,168 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-04-13,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-04-20,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-04-27,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-05-04,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-05-11,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-05-18,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-05-25,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-06-01,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-06-08,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-06-15,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-06-22,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-06-29,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-07-06,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-07-13,73400320,70 MiB
RS03AXPS-SF03A-3C-PARADA301,2026-07-20,73400320,70 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-04-13,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-04-20,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-04-27,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-04,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-11,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-18,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-05-25,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-01,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-08,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-15,183500800,175 MiB
RS03AXPS-SF03A-3D-SPKIRA301,2026-06-22,183500800,175 MiB
